id,hospcode,areacode,flag_sent,date_com,b_year,type_13,uc,sso,ofc,osm,ageing,child,disab,home,village,school,student,childcenter,caregiver,osk,opd,opd_visit,opd_pt,opd_pt_visit,ip
"8ec43f9ee8a5b450912a021b7b914f7e","09113","82080202","0","202206300656","2565","9286","6139","515","523","109","1734","536","221",2660,9,9,0,0,0,0,8190,18476,949,2391,"203.157.102.182"
"8ec43f9ee8a5b450912a021b7b914f7e","04794","43011303","0","202206280441","2565","7961","5901","821","530","245","1556","514","284",2893,14,9,0,0,0,0,5599,16842,2184,4775,"203.157.102.143"
"8ec43f9ee8a5b450912a021b7b914f7e","03192","32170403","0","202206301202","2565","2898","1187","16","4","39","673","153","48",895,5,4,0,2,0,0,3297,11066,1665,5087,"203.157.102.132"
"8ec43f9ee8a5b450912a021b7b914f7e","07917","70041204","0","202206250138","2565","2851","2246","260","174","47","715","106","95",926,5,2,0,0,0,0,2262,4121,371,673,"203.157.102.170"
"8ec43f9ee8a5b450912a021b7b914f7e","05709","48080704","0","202206272056","2565","2135","1109","112","65","49","340","106","79",666,6,2,0,1,0,0,2517,10264,792,1974,"203.157.102.148"
"8ec43f9ee8a5b450912a021b7b914f7e","07997","70081102","0","202206250138","2565","656","460","95","60","21","180","31","19",300,4,1,0,0,0,0,981,3059,297,1028,"203.157.102.170"
"8ec43f9ee8a5b450912a021b7b914f7e","04439","40180610","0","202206251313","2565","2412","1575","112","124","72","394","117","65",629,4,2,0,0,0,0,2221,7030,709,1724,"203.157.102.140"
"8ec43f9ee8a5b450912a021b7b914f7e","03429","33220306","0","202206261727","2565","2784","2374","73","163","81","714","198","159",1000,9,5,0,2,0,0,2920,10561,1263,2913,"203.157.102.133"
"8ec43f9ee8a5b450912a021b7b914f7e","07243","62070703","0","202206291703","2565","3170","0","0","0","102","664","183","118",1191,8,2,0,0,0,0,2286,7289,1094,3586,"203.157.102.162"
"8ec43f9ee8a5b450912a021b7b914f7e","15108","90050404","0","202206261257","2565","2821","1949","103","188","65","333","303","54",762,7,1,0,2,0,0,2783,6350,191,220,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","07242","62070607","0","202206291703","2565","2482","0","0","0","81","508","132","101",1068,8,4,0,0,0,0,1948,7063,958,3816,"203.157.102.162"
"8ec43f9ee8a5b450912a021b7b914f7e","21323","47180300","0","202206231956","2565","2795","1850","237","36","0","669","76","4",1276,6,2,0,0,0,0,21399,57154,8933,23580,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05589","47180116","0","202206231956","2565","2857","1601","73","59","45","451","146","19",806,8,2,0,0,0,0,1292,3101,666,1022,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","13989","50250303","0","202206280643","2565","3294","2571","207","131","65","431","255","53",947,7,4,0,0,0,0,2641,8628,1316,2308,"203.157.102.150"
"8ec43f9ee8a5b450912a021b7b914f7e","05480","47040613","0","202206231956","2565","1394","1017","82","80","61","324","96","46",537,5,1,0,1,0,0,1216,3329,655,1088,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","06325","53080506","0","202206301047","2565","4293","2868","481","305","131","1068","197","135",1399,6,1,0,1,0,0,3779,12183,1004,3193,"203.157.102.153"
"8ec43f9ee8a5b450912a021b7b914f7e","07049","60120506","0","202206301136","2565","2411","1389","40","119","75","708","136","33",1182,10,2,0,0,0,0,2348,9643,1178,4057,"203.157.102.160"
"8ec43f9ee8a5b450912a021b7b914f7e","08860","80090702","0","202206260659","2565","2982","2195","148","177","78","485","209","80",962,4,2,0,2,0,0,2883,7572,882,2211,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","07996","70081005","0","202206250138","2565","1217","929","85","79","39","305","74","45",616,2,3,0,0,0,0,1109,4213,470,1791,"203.157.102.170"
"8ec43f9ee8a5b450912a021b7b914f7e","08861","80090705","0","202206260659","2565","2713","2143","137","219","65","518","205","84",1037,3,1,0,1,0,0,3356,11736,1266,3710,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","23916","73010100","0","202206241942","2565","18877","10202","1206","3063","0","5891","213","105",3,8,1,0,0,0,0,8288,17396,3095,8768,"203.157.102.173"
"8ec43f9ee8a5b450912a021b7b914f7e","07965","70071106","0","202206250138","2565","2542","1539","39","136","36","531","144","57",760,3,2,0,0,0,0,2012,6789,861,2024,"203.157.102.170"
"8ec43f9ee8a5b450912a021b7b914f7e","09758","92080406","0","202206301107","2565","6150","3843","64","411","123","1185","384","165",2010,11,4,0,0,0,0,4789,11092,2145,3892,"203.157.102.192"
"8ec43f9ee8a5b450912a021b7b914f7e","09575","90120307","0","202206261257","2565","4934","2979","904","466","117","920","232","75",1506,8,3,0,2,0,0,5201,12937,450,1167,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","08000","70090107","0","202206250138","2565","1556","925","120","195","40","431","101","19",570,6,1,0,1,0,0,1394,3482,340,737,"203.157.102.170"
"8ec43f9ee8a5b450912a021b7b914f7e","07993","70081001","0","202206250138","2565","1665","1295","127","89","45","292","133","48",691,2,4,0,0,0,0,1389,3486,372,1281,"203.157.102.170"
"8ec43f9ee8a5b450912a021b7b914f7e","04765","42140202","0","202206291005","2565","3477","2480","14","132","81","678","231","96",1030,5,2,0,0,0,0,2495,8858,1359,3723,"203.157.102.142"
"8ec43f9ee8a5b450912a021b7b914f7e","23764","12060301","0","202206300953","2565","8511","7206","22","3","0","651","387","19",208,1,6,0,0,0,0,5849,13963,2845,6093,"203.157.102.112"
"8ec43f9ee8a5b450912a021b7b914f7e","04971","44130307","0","202206272020","2565","4860","3717","233","351","111","1173","329","62",1821,11,8,0,0,0,0,4122,13038,1332,3058,"203.157.102.144"
"8ec43f9ee8a5b450912a021b7b914f7e","11118","49070604","0","202206280427","2565","1897","1046","176","320","63","561","88","57",828,8,2,0,1,0,0,18154,77300,10094,32704,"203.157.102.149"
"8ec43f9ee8a5b450912a021b7b914f7e","11849","90100506","0","202206261257","2565","5862","4512","466","487","80","1117","368","79",2021,8,5,0,1,0,0,5947,15012,1324,2022,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","05557","47121701","0","202206231956","2565","1838","1007","48","42","53","350","100","78",499,5,2,0,0,0,0,1933,8621,784,1668,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","07241","62070503","0","202206291703","2565","3787","0","0","0","127","768","202","248",1713,8,4,0,2,0,0,3009,8174,1053,3193,"203.157.102.162"
"8ec43f9ee8a5b450912a021b7b914f7e","10003","94101203","0","202206301244","2565","8098","5780","262","402","80","939","651","69",2250,3,2,0,3,0,0,5400,12222,1760,3306,"203.157.102.194"
"8ec43f9ee8a5b450912a021b7b914f7e","02524","27080209","0","202206301224","2565","2388","1977","49","98","61","550","233","29",1032,6,2,0,1,0,0,2723,7901,514,817,"203.157.102.127"
"8ec43f9ee8a5b450912a021b7b914f7e","07891","70020504","0","202206250138","2565","1908","1547","105","54","41","356","124","20",639,4,3,0,0,0,0,1624,4730,528,1173,"203.157.102.170"
"8ec43f9ee8a5b450912a021b7b914f7e","09542","90100210","0","202206261257","2565","1831","1219","6","96","26","331","126","27",571,3,1,0,1,0,0,2197,9256,955,2396,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09563","90110801","0","202206261257","2565","7199","4968","1156","481","105","959","565","106",1988,9,4,0,4,0,0,8061,25090,1290,2553,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09562","90110703","0","202206261257","2565","7851","4220","769","923","110","1175","491","95",935,5,3,0,1,0,0,7569,16598,1504,2732,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09535","90090310","0","202206261257","2565","3354","2089","413","324","77","732","197","67",1190,6,3,0,0,0,0,5614,28561,968,2425,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09561","90110504","0","202206261257","2565","25028","15606","3763","2280","323","3941","1490","205",0,0,0,0,0,0,0,22321,44860,4175,8495,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09560","90110404","0","202206261257","2565","21549","10836","2470","3674","196","4231","610","114",8062,3,4,0,2,0,0,22161,46989,2203,3525,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09473","90031304","0","202206261257","2565","1548","988","94","169","46","350","90","32",504,6,3,0,1,0,0,1708,7278,258,669,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","12007","90080106","0","202206261257","2565","2776","1879","330","289","91","544","146","92",807,5,1,0,1,0,0,2741,8903,504,899,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","07995","70081004","0","202206250138","2565","1277","976","63","111","46","279","71","33",681,2,2,0,1,0,0,1332,4326,440,1390,"203.157.102.170"
"8ec43f9ee8a5b450912a021b7b914f7e","09570","90111407","0","202206261257","2565","6368","2916","1159","1112","106","1531","380","159",2606,6,2,0,2,0,0,7788,24892,1718,3275,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09558","90110204","0","202206261257","2565","41876","24141","7658","6586","384","6322","2582","364",14970,3,5,0,2,0,0,24485,44935,1905,2155,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","14029","60120407","0","202206301136","2565","1070","805","50","41","43","305","50","53",513,5,2,0,0,0,0,1211,4706,534,1934,"203.157.102.160"
"8ec43f9ee8a5b450912a021b7b914f7e","09584","90140204","0","202206261257","2565","6642","4386","1090","581","99","1208","423","121",2089,8,4,0,2,0,0,6907,20871,1146,2209,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","05494","47060212","0","202206231956","2565","3596","2070","29","269","90","804","166","120",1133,6,3,0,0,0,0,2873,7202,691,2948,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","09597","90150906","0","202206261257","2565","14813","10760","1984","479","98","2136","1031","369",3696,11,5,0,3,0,0,16577,61753,3166,7495,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09532","90090208","0","202206261257","2565","8011","6234","357","244","137","914","667","134",1872,9,3,0,4,0,0,7561,24328,1766,3270,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","08511","75010304","0","202206301927","2565","8987","5838","1322","1504","50","1847","270","88",3589,5,4,0,1,0,0,0,0,0,0,"203.157.102.175"
"8ec43f9ee8a5b450912a021b7b914f7e","23995","90110100","0","202206261257","2565","844","395","119","49","0","233","23","5",479,3,0,0,0,0,0,1016,3222,607,2134,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","23996","90110100","0","202206261257","2565","9861","4219","1145","310","30","1973","507","38",6843,14,0,0,0,0,0,2289,7679,1227,4618,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","23997","90110100","0","202206261257","2565","4919","1634","302","344","21","1015","131","8",2217,5,0,0,0,0,0,1715,4611,1065,2982,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","23999","90110100","0","202206261257","2565","540","292","21","43","9","105","13","2",171,1,1,0,1,0,0,857,1118,370,443,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","24000","90110100","0","202206261257","2565","3231","1810","84","358","14","341","217","25",576,3,3,0,0,0,0,5430,14405,3396,7907,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","02523","27080201","0","202206301224","2565","3141","1827","21","136","66","645","224","63",1065,6,2,0,1,0,0,2937,7570,521,1055,"203.157.102.127"
"8ec43f9ee8a5b450912a021b7b914f7e","24001","90110100","0","202206261257","2565","2331","969","167","334","20","543","31","26",1352,4,0,0,0,0,0,2196,5970,1375,3980,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","24002","90110100","0","202206261257","2565","11324","4858","1051","882","39","2680","112","44",4338,7,1,0,0,0,0,10354,29603,3683,11142,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09598","90151002","0","202206261257","2565","2216","1502","290","165","63","582","107","66",875,6,1,0,0,0,0,2957,12286,856,2090,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09466","90030909","0","202206261257","2565","6461","4899","310","307","88","969","568","186",1671,12,7,0,2,0,0,6092,19649,1625,2841,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","99774","90110100","0","202206261257","2565","10191","5529","131","1197","27","2669","225","64",5222,18,4,0,0,0,0,18967,29982,12425,18319,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","24003","90110100","0","202206261257","2565","2027","1134","91","111","5","348","114","14",841,2,0,0,0,0,0,1297,2008,524,598,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09460","90030509","0","202206261257","2565","1243","844","22","75","30","275","62","31",414,5,2,0,0,0,0,1332,4575,241,582,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09559","90110308","0","202206261257","2565","11463","8021","1432","690","128","1736","766","154",2357,11,0,0,0,0,0,8010,16809,1971,3588,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09586","90140305","0","202206261257","2565","1968","1215","339","203","49","473","105","48",650,7,2,0,1,0,0,2245,7029,497,1152,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","15271","90140207","0","202206261257","2565","5618","3515","762","343","71","684","470","102",2055,3,1,0,2,0,0,6503,17393,408,1106,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","09565","90111203","0","202206261257","2565","4160","2699","640","438","77","743","240","71",1422,3,4,0,1,0,0,5480,18293,1119,2496,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","99768","90160101","0","202206261257","2565","2053","1197","120","269","46","465","107","54",1036,4,3,0,2,0,0,1697,3223,4,4,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","05588","47180104","0","202206231956","2565","2878","1961","295","215","80","566","159","33",1042,9,3,0,1,0,0,2085,5631,1231,2310,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","23998","90110100","0","202206261257","2565","5189","1835","416","324","16","850","321","58",2759,6,1,0,2,0,0,1833,5731,918,2943,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","05456","47011312","0","202206231956","2565","8505","5721","838","677","156","1600","428","212",2605,8,4,0,3,0,0,7036,15775,1546,4606,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","14007","53080504","0","202206301047","2565","2545","1467","362","419","69","727","95","83",1106,2,1,0,1,0,0,2716,7872,725,1889,"203.157.102.153"
"8ec43f9ee8a5b450912a021b7b914f7e","05564","47130408","0","202206231956","2565","5749","3431","45","16","143","979","437","138",1457,13,6,0,0,0,0,4072,9983,2254,5217,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05507","47080409","0","202206231956","2565","5249","3816","32","172","105","727","305","75",1333,10,4,0,4,1,0,3714,9863,1186,3293,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05586","47170506","0","202206231956","2565","3911","2735","323","293","95","830","261","127",1348,10,2,0,0,0,0,3153,7434,2714,5595,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05585","47170406","0","202206231956","2565","3255","2524","244","181","70","602","220","61",1013,6,3,0,0,0,0,1602,4120,561,1702,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05584","47170404","0","202206231956","2565","3176","2040","26","50","46","422","173","73",740,4,2,0,0,0,0,1751,5031,579,1132,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05468","47020507","0","202206231956","2565","3037","2007","81","103","62","512","218","38",971,6,4,0,0,0,0,2410,6372,984,2267,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05583","47170309","0","202206231956","2565","4725","3755","106","177","131","888","371","126",1611,12,3,0,4,0,0,2283,4647,753,1343,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05471","47030313","0","202206231956","2565","4241","3063","237","314","103","883","308","150",1782,10,4,0,2,0,0,3502,8276,1199,1695,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05575","47160117","0","202206231956","2565","5175","3044","63","25","115","853","363","186",1801,13,4,0,0,0,0,5368,13091,1355,3618,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05580","47170108","0","202206231956","2565","5168","2888","63","345","125","928","330","128",1549,9,5,0,0,0,0,3101,6464,1176,2870,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05470","47030107","0","202206231956","2565","4331","3378","373","196","84","891","246","133",1454,8,2,0,2,0,0,3053,6501,567,1951,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05453","47011103","0","202206231956","2565","4130","2931","655","278","104","810","275","123",1253,10,3,0,2,0,0,3032,8207,1231,2102,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","14891","47100506","0","202206231956","2565","2848","2255","28","82","75","535","214","75",948,5,2,0,2,0,0,3321,9855,1249,3075,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05500","47070109","0","202206231956","2565","2082","1408","124","138","55","421","168","66",712,8,1,0,0,0,0,1829,6011,592,1835,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05581","47170208","0","202206231956","2565","3362","2076","39","92","80","680","255","124",1297,6,3,0,0,0,0,2542,5408,871,1683,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05574","47160209","0","202206231956","2565","1505","699","130","50","41","214","91","22",375,2,1,0,0,0,0,1076,5101,471,1310,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05582","47170209","0","202206231956","2565","2063","1691","134","67","47","346","163","46",731,4,1,0,0,0,0,1837,6353,721,1844,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05547","47120810","0","202206231956","2565","3634","2321","86","105","106","650","181","101",1046,5,2,0,3,0,0,4057,10794,1530,4215,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","11102","47160202","0","202206231956","2565","8992","5898","188","572","224","1339","564","126",2674,10,7,0,2,0,0,24493,75920,13022,31688,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05486","47050202","0","202206231956","2565","7873","4207","259","326","179","1550","386","208",2239,25,5,0,0,0,0,5595,17104,1366,5366,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05579","47160504","0","202206231956","2565","7763","5677","822","167","1","1308","503","249",1834,11,4,0,0,0,0,4628,13341,1599,5034,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05591","47180203","0","202206231956","2565","4294","3011","6","100","89","660","209","48",1168,10,2,0,2,0,0,2610,6404,1180,2885,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05576","47160110","0","202206231956","2565","4107","990","8","26","89","563","270","84",1042,6,2,0,2,0,0,2737,6899,1087,2294,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","13967","47011507","0","202206231956","2565","3938","2557","683","127","107","620","210","84",995,6,2,0,2,0,0,3147,7932,593,1512,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05459","47011604","0","202206231956","2565","2753","1664","123","339","66","449","223","14",911,5,0,0,0,0,0,2200,4138,360,749,"203.157.102.147"
"8ec43f9ee8a5b450912a021b7b914f7e","05534","47110304","0","202206231956","2565","3146","2248","400","138","67","368","184","32",840,6,3,0,0,0,0,2252,9642,968,2666,"203.157.102.147"
